R Z Br Bz
1.200000000000000025e-02 1.320000000000000062e-01 9.507057571586281092e-03 6.098264005815051680e-02
1.200000000000000025e-02 1.330000000000000071e-01 9.259840694896031427e-03 5.943951143295847506e-02
1.200000000000000025e-02 1.340000000000000080e-01 9.010531314111211443e-03 5.793833623019378071e-02
1.200000000000000025e-02 1.350000000000000089e-01 8.768149242796235629e-03 5.647817060792504479e-02
1.200000000000000025e-02 1.360000000000000098e-01 8.532532838051954879e-03 5.505781368159850392e-02
1.200000000000000025e-02 1.370000000000000107e-01 8.304261762427656013e-03 5.367610576408243100e-02
1.200000000000000025e-02 1.380000000000000115e-01 8.096588014712016376e-03 5.233181985669332903e-02
1.200000000000000025e-02 1.390000000000000124e-01 7.887254987363723560e-03 5.101738170406257961e-02
1.200000000000000025e-02 1.400000000000000133e-01 7.677780603428858465e-03 4.973820216546353395e-02
1.200000000000000025e-02 1.410000000000000142e-01 7.474287112936194716e-03 4.849346318615712498e-02
1.200000000000000025e-02 1.420000000000000151e-01 7.276446627499556438e-03 4.728216057265643285e-02
1.200000000000000025e-02 1.430000000000000160e-01 7.084838792129254971e-03 4.610332013510076710e-02
1.200000000000000025e-02 1.440000000000000169e-01 6.908905698489320978e-03 4.495592172654031687e-02
1.200000000000000025e-02 1.450000000000000178e-01 6.731231184611458779e-03 4.383433094068327901e-02
1.200000000000000025e-02 1.460000000000000187e-01 6.556736983244044852e-03 4.274237543393080013e-02
1.200000000000000025e-02 1.470000000000000195e-01 6.385894001089325277e-03 4.167929433705753334e-02
1.200000000000000025e-02 1.480000000000000204e-01 6.220478762779234512e-03 4.064423044342379415e-02
1.200000000000000025e-02 1.490000000000000213e-01 6.059662961261734655e-03 3.963635121839632902e-02
1.200000000000000025e-02 1.500000000000000222e-01 5.915704694015290477e-03 3.865476133891716792e-02
1.200000000000000025e-02 1.510000000000000231e-01 5.768152184594711393e-03 3.769340943778801134e-02
1.200000000000000025e-02 1.520000000000000240e-01 5.622145529462925159e-03 3.675682606423663623e-02
1.200000000000000025e-02 1.530000000000000249e-01 5.479380631417808505e-03 3.584440109060961499e-02
1.200000000000000025e-02 1.540000000000000258e-01 5.340480138065997751e-03 3.495543454166689934e-02
1.200000000000000025e-02 1.550000000000000266e-01 5.206189428824314555e-03 3.408923904525646559e-02
1.200000000000000025e-02 1.560000000000000275e-01 5.084459647337677760e-03 3.324508594443008336e-02
1.200000000000000025e-02 1.570000000000000284e-01 4.960216268685183408e-03 3.241832623831263777e-02
1.200000000000000025e-02 1.580000000000000293e-01 4.837726704289453672e-03 3.161235358314397337e-02
1.200000000000000025e-02 1.590000000000000302e-01 4.717680552789431554e-03 3.082665347290414193e-02
1.200000000000000025e-02 1.600000000000000311e-01 4.601311827910343870e-03 3.006064079828747737e-02
1.200000000000000025e-02 1.610000000000000320e-01 4.488289173728025362e-03 2.931374406233815469e-02
1.200000000000000025e-02 1.620000000000000329e-01 4.384907312243938558e-03 2.858536300777873504e-02
1.200000000000000025e-02 1.630000000000000338e-01 4.279795024272265054e-03 2.787222714179082503e-02
1.200000000000000025e-02 1.640000000000000346e-01 4.177313573773884514e-03 2.717653814662297079e-02
1.200000000000000025e-02 1.650000000000000355e-01 4.076677353069844099e-03 2.649784835453409745e-02
1.200000000000000025e-02 1.660000000000000364e-01 3.979335949492518107e-03 2.583565160676357803e-02
1.200000000000000025e-02 1.670000000000000373e-01 3.884792365860892122e-03 2.518945275132682474e-02
1.200000000000000025e-02 1.680000000000000382e-01 3.800749334257128454e-03 2.455872496046507605e-02
1.200000000000000025e-02 1.690000000000000391e-01 3.713808026141242682e-03 2.393968977873845230e-02
1.200000000000000025e-02 1.700000000000000400e-01 3.627916276705902675e-03 2.333523107752581704e-02
1.200000000000000025e-02 1.710000000000000409e-01 3.543977091769294225e-03 2.274499401978269386e-02
1.200000000000000025e-02 1.720000000000000417e-01 3.462186862040817978e-03 2.216857010182800639e-02
1.200000000000000025e-02 1.730000000000000426e-01 3.382959691357556326e-03 2.160556115197843907e-02
1.200000000000000025e-02 1.740000000000000435e-01 3.309194437688044773e-03 2.105555077458010418e-02
1.200000000000000025e-02 1.750000000000000444e-01 3.235021959934406086e-03 2.051674021849085247e-02
1.200000000000000025e-02 1.760000000000000453e-01 3.163241016986306255e-03 1.999016879414390949e-02
1.200000000000000025e-02 1.769999999999999907e-01 3.092836430012820340e-03 1.947550369391742864e-02
1.200000000000000025e-02 1.779999999999999916e-01 3.024588715472107271e-03 1.897237479188461709e-02
1.200000000000000025e-02 1.789999999999999925e-01 2.958746323601970686e-03 1.848042289363466262e-02
1.200000000000000025e-02 1.799999999999999933e-01 2.900941350722028439e-03 1.799926216556645489e-02
1.200000000000000025e-02 1.809999999999999942e-01 2.841009751145504112e-03 1.752590101380338203e-02
1.200000000000000025e-02 1.819999999999999951e-01 2.780877264406402330e-03 1.706270342903699541e-02
1.200000000000000025e-02 1.829999999999999960e-01 2.722449745878917707e-03 1.660939541869548008e-02
1.200000000000000025e-02 1.839999999999999969e-01 2.665561540698629852e-03 1.616569411244547783e-02
1.200000000000000025e-02 1.849999999999999978e-01 2.610626781058119662e-03 1.573131621733487792e-02
1.200000000000000025e-02 1.859999999999999987e-01 2.559881726105831673e-03 1.530596107853889574e-02
1.200000000000000025e-02 1.869999999999999996e-01 2.509078422322751946e-03 1.488809209807501026e-02
1.200000000000000025e-02 1.880000000000000004e-01 2.458604797419712811e-03 1.447872914858776457e-02
1.200000000000000025e-02 1.890000000000000013e-01 2.409952491543158101e-03 1.407762111073159253e-02
1.200000000000000025e-02 1.900000000000000022e-01 2.362541702699145086e-03 1.368452515435331779e-02
1.200000000000000025e-02 1.910000000000000031e-01 2.316869392003984441e-03 1.329919020697990263e-02
1.200000000000000025e-02 1.920000000000000040e-01 2.273846613355413274e-03 1.292136194893811832e-02
1.200000000000000025e-02 1.930000000000000049e-01 2.231434922431638473e-03 1.255018477427827239e-02
1.200000000000000025e-02 1.940000000000000058e-01 2.189995782273905078e-03 1.218604760764056306e-02
1.200000000000000025e-02 1.950000000000000067e-01 2.149529843316537979e-03 1.182871458247541918e-02
1.200000000000000025e-02 1.960000000000000075e-01 2.111113860252270425e-03 1.147795050568250867e-02
1.200000000000000025e-02 1.970000000000000084e-01 2.073753902155551880e-03 1.113352837611144945e-02
1.200000000000000025e-02 1.980000000000000093e-01 2.042667930360802034e-03 1.079519248246400831e-02
1.200000000000000025e-02 1.990000000000000102e-01 2.009474566637273370e-03 1.046059050314241366e-02
1.200000000000000025e-02 2.000000000000000111e-01 1.975647073369041825e-03 1.013168734322074903e-02
1.200000000000000025e-02 2.010000000000000120e-01 1.942842461187808609e-03 9.808319404731882796e-03
1.200000000000000025e-02 2.020000000000000129e-01 1.911309192757614482e-03 9.490317279423135521e-03
1.200000000000000025e-02 2.030000000000000138e-01 1.880550307424863057e-03 9.177513173807445857e-03
1.200000000000000025e-02 2.040000000000000147e-01 1.850400163020597981e-03 8.869734854323749543e-03
1.200000000000000025e-02 2.050000000000000155e-01 1.821703945577386611e-03 8.566998092042232490e-03
1.200000000000000025e-02 2.060000000000000164e-01 1.794179051113824457e-03 8.268949973169346587e-03
1.200000000000000025e-02 2.070000000000000173e-01 1.767701712000658079e-03 7.975405864708212667e-03
1.200000000000000025e-02 2.080000000000000182e-01 1.742247061113549921e-03 7.686189418444466098e-03
1.200000000000000025e-02 2.090000000000000191e-01 1.717848233757437136e-03 7.401124598069516898e-03
1.200000000000000025e-02 2.100000000000000200e-01 1.695242367742824923e-03 7.120032900527399275e-03
1.200000000000000025e-02 2.110000000000000209e-01 1.673137471028567167e-03 6.842437688492956048e-03
1.200000000000000025e-02 2.120000000000000218e-01 1.651814179704783536e-03 6.568481141983079086e-03
1.200000000000000025e-02 2.130000000000000226e-01 1.631537886581333916e-03 6.297989125130533904e-03
1.200000000000000025e-02 2.140000000000000235e-01 1.612242316212373835e-03 6.030794448475702667e-03
1.200000000000000025e-02 2.150000000000000244e-01 1.593977166530362744e-03 5.766729463271171377e-03
1.200000000000000025e-02 2.160000000000000253e-01 1.587592511897117009e-03 5.505586873837168237e-03
1.200000000000000025e-02 2.170000000000000262e-01 1.573571979037014174e-03 5.242824353505902597e-03
1.200000000000000025e-02 2.180000000000000271e-01 1.557163422944451894e-03 4.982782796885896516e-03
1.200000000000000025e-02 2.190000000000000280e-01 1.541017396729378944e-03 4.725451104757429598e-03
1.200000000000000025e-02 2.200000000000000289e-01 1.525142169424600815e-03 4.470786936365261401e-03
1.200000000000000025e-02 2.210000000000000298e-01 1.509504605112915992e-03 4.218747911627860128e-03
1.200000000000000025e-02 2.220000000000000306e-01 1.454543816569984138e-03 3.969426676809969905e-03
1.200000000000000025e-02 2.230000000000000315e-01 1.432008399414076271e-03 3.738415475241445730e-03
1.200000000000000025e-02 2.240000000000000324e-01 1.421181889206202904e-03 3.509597290148707294e-03
1.200000000000000025e-02 2.250000000000000333e-01 1.413272636636154307e-03 3.282339319373924445e-03
1.200000000000000025e-02 2.260000000000000342e-01 1.408330321587534769e-03 3.056151026251291512e-03
1.200000000000000025e-02 2.270000000000000351e-01 1.406330106373880097e-03 2.830542641698018200e-03
1.200000000000000025e-02 2.280000000000000360e-01 1.560509147006238200e-03 2.604496215418767874e-03
1.200000000000000025e-02 2.290000000000000369e-01 1.593008184311917432e-03 2.317029024564829735e-03
1.200000000000000025e-02 2.300000000000000377e-01 1.584240079559529751e-03 2.029883216065359736e-03
1.200000000000000025e-02 2.310000000000000386e-01 1.567993110363963575e-03 1.744820729895920838e-03
1.200000000000000025e-02 2.320000000000000395e-01 1.544300373645609648e-03 1.463083221567728579e-03
1.200000000000000025e-02 2.330000000000000404e-01 1.513170159057432036e-03 1.185912908678142183e-03
1.200000000000000025e-02 2.340000000000000413e-01 1.474367542420680069e-03 9.145479900554099803e-04
1.200000000000000025e-02 2.350000000000000422e-01 1.428523553127810384e-03 6.502339305582883642e-04
1.200000000000000025e-02 2.360000000000000431e-01 1.375024693613198208e-03 3.942163548523348209e-04
1.200000000000000025e-02 2.370000000000000440e-01 1.314072642228732331e-03 1.477334427210385572e-04
1.200000000000000025e-02 2.380000000000000449e-01 1.245662401309645482e-03 -8.797287577809645008e-05
1.200000000000000025e-02 2.390000000000000457e-01 1.169800602502265230e-03 -3.116606498551655643e-04
1.200000000000000025e-02 2.399999999999999911e-01 1.085862567088954943e-03 -5.220830100602867055e-04
1.300000000000000114e-02 -2.399999999999999911e-01 -1.201519142090999625e-03 -6.127224207497332376e-04
1.300000000000000114e-02 -2.389999999999999902e-01 -1.292574064421098340e-03 -3.945389892311241490e-04
1.300000000000000114e-02 -2.379999999999999893e-01 -1.374762208762019900e-03 -1.630893045540112926e-04
1.300000000000000114e-02 -2.369999999999999885e-01 -1.448877835850851314e-03 8.037890541870890181e-05
1.300000000000000114e-02 -2.359999999999999876e-01 -1.514912514221633793e-03 3.346236861978688559e-04
1.300000000000000114e-02 -2.349999999999999867e-01 -1.572872598005043820e-03 5.984031076253954222e-04
1.300000000000000114e-02 -2.339999999999999858e-01 -1.622501668878906624e-03 8.704796409065589016e-04
1.300000000000000114e-02 -2.329999999999999849e-01 -1.664579739055931052e-03 1.149607019852492886e-03
1.300000000000000114e-02 -2.319999999999999840e-01 -1.698304506335781335e-03 1.434539165825044534e-03
1.300000000000000114e-02 -2.309999999999999831e-01 -1.723974657922500630e-03 1.724038527675538250e-03
1.300000000000000114e-02 -2.299999999999999822e-01 -1.741579654233204981e-03 2.016862837789821800e-03
1.300000000000000114e-02 -2.289999999999999813e-01 -1.751077415658593454e-03 2.311770488218110355e-03
1.300000000000000114e-02 -2.279999999999999805e-01 -1.709508867696080776e-03 2.606909259434538658e-03
1.300000000000000114e-02 -2.269999999999999796e-01 -1.513659559755443484e-03 2.829983375258943602e-03
1.300000000000000114e-02 -2.259999999999999787e-01 -1.515825023585741591e-03 3.052527854050566137e-03
1.300000000000000114e-02 -2.249999999999999778e-01 -1.521177945601467213e-03 3.275652271494164380e-03
1.300000000000000114e-02 -2.239999999999999769e-01 -1.529749904508213073e-03 3.499846323989134599e-03
1.300000000000000114e-02 -2.229999999999999760e-01 -1.541477737151519161e-03 3.725600608771974590e-03
1.300000000000000114e-02 -2.219999999999999751e-01 -1.567539314135163149e-03 3.953572687426317074e-03
1.300000000000000114e-02 -2.210000000000000020e-01 -1.634526290381719399e-03 4.202605525937420233e-03
1.300000000000000114e-02 -2.200000000000000011e-01 -1.651469507455426231e-03 4.454379582212624096e-03
1.300000000000000114e-02 -2.190000000000000002e-01 -1.668667091521690814e-03 4.708778771572146721e-03
1.300000000000000114e-02 -2.179999999999999993e-01 -1.686161171771583542e-03 4.965845477738054826e-03
1.300000000000000114e-02 -2.169999999999999984e-01 -1.703941234867067901e-03 5.225622038276847049e-03
1.300000000000000114e-02 -2.159999999999999976e-01 -1.718637317460597813e-03 5.488114125351754684e-03
1.300000000000000114e-02 -2.149999999999999967e-01 -1.723506653643619999e-03 5.748216240619360810e-03
1.300000000000000114e-02 -2.139999999999999958e-01 -1.743291911488542524e-03 6.011233844308444714e-03
1.300000000000000114e-02 -2.129999999999999949e-01 -1.764198193147229572e-03 6.277381133917524919e-03
1.300000000000000114e-02 -2.119999999999999940e-01 -1.786162312515514111e-03 6.546825776871540228e-03
1.300000000000000114e-02 -2.109999999999999931e-01 -1.809268532617086447e-03 6.819734901572756594e-03
1.300000000000000114e-02 -2.099999999999999922e-01 -1.833179428248505119e-03 7.096283788802187735e-03
1.300000000000000114e-02 -2.089999999999999913e-01 -1.857533474262149705e-03 7.376276245260406789e-03
1.300000000000000114e-02 -2.079999999999999905e-01 -1.883968598944442624e-03 7.660241359581211953e-03
1.300000000000000114e-02 -2.069999999999999896e-01 -1.911547597596570088e-03 7.948358084460377046e-03
1.300000000000000114e-02 -2.059999999999999887e-01 -1.940228342036645105e-03 8.240802477591681677e-03
1.300000000000000114e-02 -2.049999999999999878e-01 -1.970042447755182731e-03 8.537750962720039305e-03
1.300000000000000114e-02 -2.039999999999999869e-01 -2.001147275687151922e-03 8.839389686728649220e-03
1.300000000000000114e-02 -2.029999999999999860e-01 -2.033905225849028196e-03 9.146102451543463782e-03
1.300000000000000114e-02 -2.019999999999999851e-01 -2.067244820424210972e-03 9.457841002067052943e-03
1.300000000000000114e-02 -2.009999999999999842e-01 -2.101376661391800554e-03 9.774777886341947872e-03
1.300000000000000114e-02 -1.999999999999999833e-01 -2.136932585568212650e-03 1.009708044153530444e-02
1.300000000000000114e-02 -1.989999999999999825e-01 -2.173596697867913926e-03 1.042491789991133178e-02
1.300000000000000114e-02 -1.979999999999999816e-01 -2.209262244993798717e-03 1.075845267469928770e-02
1.300000000000000114e-02 -1.969999999999999807e-01 -2.242021862515664651e-03 1.109534738724138499e-02
1.300000000000000114e-02 -1.960000000000000075e-01 -2.282497454202051922e-03 1.143832437580052409e-02
1.300000000000000114e-02 -1.950000000000000067e-01 -2.324054848433102297e-03 1.178764361635356757e-02
1.300000000000000114e-02 -1.940000000000000058e-01 -2.367957734140078551e-03 1.214353139038988269e-02
1.300000000000000114e-02 -1.930000000000000049e-01 -2.412837120960413268e-03 1.250622359351786540e-02
1.300000000000000114e-02 -1.920000000000000040e-01 -2.458692175343931384e-03 1.287595691173283076e-02
1.300000000000000114e-02 -1.910000000000000031e-01 -2.505053681171080619e-03 1.325223427420229791e-02
1.300000000000000114e-02 -1.900000000000000022e-01 -2.554503689735256391e-03 1.363601722526623823e-02
1.300000000000000114e-02 -1.890000000000000013e-01 -2.605883873457370912e-03 1.402756113802816444e-02
